stop_id;STOP_NAME
RTP:SA:3909081;GAITE
RTP:SA:3909031;GARE DE CLAMART
RTP:SA:3908932;GEORGES POMPIDOU
RTP:SA:3909033;GYMNASE CONDORCET
RTP:SA:3909057;GYMNASE DU FORT
RTP:SA:3909064;GYMNASE DU JARDIN PARISIEN
RTP:SA:3619149;HEBERT
RTP:SA:4687350;HEBERT - GARE
RTP:SA:3908936;HOPITAL ANTOINE BECLERE
RTP:SA:4745130;HOPITAL BECLERE
RTP:SA:3900442;HOPITAL PERCY
RTP:SA:4458756;HOPITAL SAINTE-EMILIE
RTP:SA:3877684;ILE DE FRANCE
RTP:SA:4687367;JARDIN PARISIEN - COQUELICOTS
RTP:SA:3901209;JARDIN PARISIEN - HOPITAL ANTOINE BECLERE
RTP:SA:3909095;JEAN GEORGET
RTP:SA:3900471;JEANNE HACHETTE
RTP:SA:3900467;LA CAVEE
RTP:SA:4687353;LAZARE - CARNOT
RTP:SA:3619151;LAZARE-CARNOT
RTP:SA:3619157;MAIRIE DE CLAMART
RTP:SA:3909082;MAISON DE QUARTIER - ANDRE CHARRE
RTP:SA:3909079;MAISON DE QUARTIER DU PETIT CLAMART
RTP:SA:3619155;MARCHE DE CLAMART
RTP:SA:3619153;MARIE DOFFE
RTP:SA:3900449;MARQUIS
RTP:SA:3901214;NEWTON - GALILEE
RTP:SA:3909072;PARC AUZELLE
RTP:SA:3909092;PAUL PADE
RTP:SA:3908845;PAVE BLANC
RTP:SA:4745135;PAVE BLANC (PARC NOVEOS)
RTP:SA:3900520;PAVE BLANC - RD 906
RTP:SA:3619165;PIERRE CORBY
RTP:SA:3909055;PIERRE CORBY - FONTENAY
RTP:SA:4035242;PIERRE LOUVRIER
RTP:SA:3909087;PLACE AIME CESAIRE
RTP:SA:3619163;PLACE DU GARDE
RTP:SA:3619159;PLACE HUNEBELLE
RTP:SA:4687362;PLESSIS PIQUET
RTP:SA:3909035;PONT D'AMOUR - HOPITAL PERCY
RTP:SA:3681955;ROISSYS
RTP:SA:3900212;ROND-POINT DU PETIT CLAMART
RTP:SA:3909053;RUE DE BIEVRES
RTP:SA:3909096;RUE DES TRICOTS
RTP:SA:3909066;RUE DU PARC
RTP:SA:3909094;SAINT-CHRISTOPHE
RTP:SA:3909091;SAVOIE
RTP:SA:5091903;SOLEIL LEVANT
RTP:SA:3900466;SOLEIL LEVANT - RD 906
RTP:SA:4458759;TROSY
RTP:SA:3909042;VALLEE DU BOIS
RTP:SA:3909039;VALLEE DU BOIS - LILY
RTP:SA:3619154;VOIE VERTE
RTP:SA:4016114;ANCIENNE MAIRIE DE CLICHY
RTP:SA:4010708;BARBUSSE - MARTRE
RTP:SA:3749985;BATELIERS
RTP:SA:4016033;BERGES DE SEINE
RTP:SA:4016121;CAILLOUX
RTP:SA:4016119;CASTERES
RTP:SA:4017030;CHANCE - MILLY
RTP:SA:3749965;CIMETIERE DE CLICHY
RTP:SA:4016120;CIMETIERE SUD
RTP:SA:3749986;CITROEN
RTP:SA:3749969;CLAUDE DEBUSSY
RTP:SA:4016300;CURTON
RTP:SA:4010718;DANIELLE CASANOVA
RTP:SA:4016095;EMILE ROUX
RTP:SA:3749963;FONDATION ROGUET
RTP:SA:4016115;FOURNIER
RTP:SA:4016302;GENERAL LECLERC - VICTOR HUGO
RTP:SA:3749961;GEORGES BOISSEAU
RTP:SA:3749971;HOPITAL BEAUJON
RTP:SA:4010719;JAURES - BARBUSSE
RTP:SA:3749974;LANDY - MARTRE
RTP:SA:4010712;LEON BLUM
RTP:SA:1872;MAIRIE DE CLICHY
RTP:SA:4016098;MAISON DU PEUPLE
RTP:SA:4016118;NEUILLY - CASTERES
RTP:SA:4677630;QUAI DE CLICHY
RTP:SA:4016107;QUARTIER NORD
RTP:SA:4016099;REPUBLIQUE - FRANCOIS MITTERRAND
RTP:SA:4016124;RUE DE NEUILLY
RTP:SA:4016125;RUE PETIT
RTP:SA:3749967;RUE PIERRE
RTP:SA:4016787;SAINT-OUEN RER
RTP:SA:4016093;THEATRE RUTEBEUF - HOPITAL GOUIN
RTP:SA:4035461;VICTOR HUGO - 8 MAI 1945
RTP:SA:4016299;VICTOR HUGO - JEAN JAURES
RTP:SA:4574148;VICTOR HUGO - MOREL
RTP:SA:4016789;VICTOR HUGO - SANZILLON
RTP:SA:4016628;VILLENEUVE
RTP:SA:3749973;VILLENEUVE - GENERAL LECLERC
RTP:SA:3887651;AUDRA
RTP:SA:3887645;BEAUSEJOUR
RTP:SA:5020460;BESSON-GARE DE COLOMBES
RTP:SA:4023402;BOULEVARD D'ACHERES
RTP:SA:4037730;BUFFON
RTP:SA:4532897;CIMETIERE DE COLOMBES
RTP:SA:4015918;CITE DES MUSICIENS
RTP:SA:4023627;COLBERT
RTP:SA:4542907;COLLEGE JEAN-BAPTISTE CLEMENT
RTP:SA:4023629;ECOLES DU PETIT COLOMBES
RTP:SA:4881532;EGALITE
RTP:SA:3887649;EGLISE DE COLOMBES
RTP:SA:4023398;FRATERNITE
RTP:SA:3887646;GARE DE COLOMBES
RTP:SA:4023386;GARE DE LA GARENNE-COLOMBES
RTP:SA:4015912;GARE DU STADE
RTP:SA:4023674;GENERAL CREMER
RTP:SA:4023406;GROS GRES
RTP:SA:4532901;HOPITAL
RTP:SA:3887654;HOPITAL LOUIS MOURIER
RTP:SA:4009357;JACQUELINE AURIOL
RTP:SA:4023393;JACQUES ELEONOR FERME
RTP:SA:4023660;JEAN WIENER
RTP:SA:4023666;JULIEN GALLE
RTP:SA:4015701;LES CHAMPARONS
RTP:SA:3887650;LES RENOUILLERS
RTP:SA:4023306;LES SAULES
TRN:SA:DUA8738630;LES VALLEES
RTP:SA:4023664;LITOLFF
RTP:SA:4015908;LOUISE MICHEL
RTP:SA:3887648;MAIRIE DE COLOMBES
RTP:SA:4542901;MAIRIE DE QUARTIER - CAF
RTP:SA:4542903;MARCHE MARCEAU
RTP:SA:4023665;MARECHAL JOFFRE
RTP:SA:4023663;MONTS CLAIRS
RTP:SA:4023392;OSTYN
RTP:SA:4532909;PARC PIERRE LAGRAVERE
RTP:SA:4532913;PISCINE - PATINOIRE
RTP:SA:4015705;PONT DU CHEMIN DE FER
RTP:SA:4023297;PRAGUE
RTP:SA:4015914;PRESIDENT KENNEDY
RTP:SA:3887647;RHIN ET DANUBE
RTP:SA:4677644;ROBERT LAVERGNE
RTP:SA:4023304;ROBERT SCHUMAN
RTP:SA:4023390;RUE DE L'INDUSTRIE
RTP:SA:4023388;RUE DU COMMERCE
RTP:SA:4015703;SOLFERINO
RTP:SA:4023672;SQUARE MEDERIC
RTP:SA:4015926;STALINGRAD-JEAN JACQUES ROUSSEAU
RTP:SA:4532911;TENNIS
RTP:SA:3887652;TOUR D'AUVERGNE
RTP:SA:4023565;VALMY
RTP:SA:4015916;VALMY-GAMBETTA
RTP:SA:3887687;VICTOR BASCH
RTP:SA:3887656;ZONE INDUSTRIELLE
RTP:SA:4024796;ALMA BAUDIN
RTP:SA:4016796;ALSACE
TRN:SA:DUA8738200;BECON LES BRUYERES
RTP:SA:4037740;DIEPPE
RTP:SA:1933;ESPLANADE DE LA DEFENSE
RTP:SA:4009363;FAUBOURG DE L'ARCHE
RTP:SA:4015806;FRANKLIN
RTP:SA:4023376;GARE DE COURBEVOIE
RTP:SA:4015810;HAUSSMANN
RTP:SA:4015802;LA MONTAGNE
RTP:SA:4022924;LEONARD DE VINCI
RTP:SA:4015800;MAIRIE DE COURBEVOIE
RTP:SA:4016849;MARCEAU
RTP:SA:4023114;PAIX - VERDUN
RTP:SA:4015796;PAUL DOUMER
RTP:SA:4023374;PLACE CHARRAS
RTP:SA:4024806;PLACE DE BELGIQUE
RTP:SA:4023378;PLACE DU 8 MAI 1945
RTP:SA:4015808;PLACE MERMOZ
RTP:SA:4015804;PONT BINEAU
RTP:SA:3877769;PONT DE NEUILLY - RIVE GAUCHE
RTP:SA:4022928;PUVIS DE CHAVANNES
RTP:SA:4016853;REPUBLIQUE-COLOMBES
RTP:SA:4022926;RUE DES ETUDIANTS
RTP:SA:4024800;STADE DE COURBEVOIE
RTP:SA:4024804;ULBACH
RTP:SA:4023116;VERDUN - RUE LATERALE
RTP:SA:3900635;ABBE GRANDJEAN
RTP:SA:3900631;ANDRE SALEL
RTP:SA:3909954;AUGUSTIN CLAUDE
RTP:SA:3909005;BELLEVUE - VILDE
RTP:SA:3908701;BOULEVARD DE LA REPUBLIQUE
RTP:SA:3900633;CARNOT - JEAN JAURES
RTP:SA:3909105;CARREFOUR DES MOUILLEBOEUFS
RTP:SA:3909018;CENTRE COMMERCIAL SCARRON
RTP:SA:3442620;CHATEAU SAINTE-BARBE
RTP:SA:3908697;CIMETIERE DE FONTENAY-AUX-ROSES
RTP:SA:3909022;CMS CENTRE MUNICIPAL DE SANTE
RTP:SA:4889646;COLLEGE ROMAIN ROLLAND
RTP:SA:3908974;DIVISION LECLERC - FOSSE BAZIN
RTP:SA:3909125;DIVISION LECLERC
RTP:SA:3909017;ECOLE DE LA ROUE
RTP:SA:1942;FONTENAY-AUX-ROSES
RTP:SA:3908989;FONTENAY-AUX-ROSES RER
RTP:SA:3909019;GEORGES BAILLY
RTP:SA:3908981;JACQUEMIN
RTP:SA:3909027;JEAN MONNET
RTP:SA:3908977;LEONIE LAPORTE
RTP:SA:3900665;MAIRIE DE FONTENAY-AUX-ROSES
RTP:SA:3909026;PERVENCHES
RTP:SA:3909008;PIERRE BONNARD
RTP:SA:3909013;POTIERS
RTP:SA:3909014;RUE DE PARADIS
RTP:SA:4889645;RUE DES BRUGNAUTS
RTP:SA:3442618;SENTIER DES LILAS
RTP:SA:3909124;STADE DU PANORAMA
RTP:SA:3908979;TENNIS - GENERAL LECLERC
RTP:SA:3908699;THEATRE DES SOURCES
RTP:SA:4024887;CHARLES DEVOS
RTP:SA:4025013;EGLISE DE BUZENVAL
RTP:SA:4024873;FOCH-19 JANVIER
RTP:SA:4024891;GARE DE GARCHES - MARNES LA COQUETTE
RTP:SA:4024893;HOPITAL DE GARCHES
RTP:SA:4024898;JOFFRE
RTP:SA:4024877;LA VERBOISE
RTP:SA:4024875;LES CLIQUETS
RTP:SA:4024889;MAIRIE DE GARCHES
RTP:SA:4024881;QUATRE VENTS
RTP:SA:4024883;SYLVAIN VIGNERAS
RTP:SA:4023129;BONNIN
RTP:SA:4009359;CHARLEBOURG
RTP:SA:4023130;COLLEGE LES CHAMPS PHILIPPE
RTP:SA:4023126;DUMONT D'URVILLE - BELGIQUE
RTP:SA:4023289;JEAN BONAL
RTP:SA:4009361;LES FAUVELLES
RTP:SA:4023124;MAIRIE DE LA GARENNE-COLOMBES
RTP:SA:4022931;NORDMANN
RTP:SA:4023293;PONT DE LA PUCE
RTP:SA:4023291;RUE DE L'AIGLE
RTP:SA:4023122;SOUVENIR FRANCAIS
RTP:SA:4016719;AVENUE DU VIEUX CHEMIN DE SAINT-DENIS
RTP:SA:4016715;AVENUE LOUIS ROCHE N0 115-116
RTP:SA:4542881;BARBUSSE
RTP:SA:4015883;BASLY
RTP:SA:4016064;BASSIN N0 2
RTP:SA:4118097;BASSIN N0 5
RTP:SA:4016807;CABOEUFS
RTP:SA:4016051;CASERNE DES POMPIERS
RTP:SA:4016066;CENTRE DE VIE
RTP:SA:4016650;CHAMPS FOURGONS
RTP:SA:4118099;CHEMIN DES PETITS MARAIS
RTP:SA:4015897;CITE DU LUTH-VERLAINE
RTP:SA:4016871;COUTURE D'AUXERRE
RTP:SA:4118095;DARSE N0 5
RTP:SA:4542883;DEBUSSY-CHANDON
RTP:SA:4118102;DEQUEVAUVILLIERS
RTP:SA:4015891;DESLANDES
RTP:SA:4016875;DESLANDES-CABOEUFS
RTP:SA:4016070;DIRECTION DU PORT
RTP:SA:4017056;FOSSE BLANC
RTP:SA:3798496;GARE DE GENNEVILLIERS
RTP:SA:4542878;GEORGES CORETE
RTP:SA:5081737;GRESILLONS - LAURENT CELY
RTP:SA:4016837;GRESILLONS-FELIX EBOUE
RTP:SA:4016058;IFTIM
RTP:SA:4016873;JAURES-CAMELINAT-MAIRIE
RTP:SA:3798502;LE LUTH
RTP:SA:5081747;LES BARBANNIERS
RTP:SA:4016806;LES GRESILLONS RER
RTP:SA:4542879;LYCEE GALILEE
RTP:SA:4015887;MAIRIE DE GENNEVILLIERS
RTP:SA:4016801;MARCHE DE GENNEVILLIERS
RTP:SA:4016068;MERCIERES
RTP:SA:4016063;MOLE CENTRAL
RTP:SA:4016717;MOULIN DE CAGE
RTP:SA:4017058;OLYMPE DE COUGES
RTP:SA:4016731;ORMETEAU
RTP:SA:3798494;PARC DES CHANTERAINES
RTP:SA:4016639;PARC DES SEVINES
RTP:SA:4016637;PAUL VAILLANT COUTURIER
RTP:SA:4015707;PETIT GENNEVILLIERS
RTP:SA:4170195;PORT DE GENNEVILLIERS - CENTRE DE VIE
RTP:SA:4016558;QUAI DES GRESILLONS
RTP:SA:4016644;ROND-POINT PIERRE TIMBAUD
RTP:SA:4016883;ROND-POINT PIERRE TIMBAUD-JLAROSE
RTP:SA:4016648;ROUTE DU PORT
RTP:SA:4016047;RUE BRENU
RTP:SA:4016713;RUE DES NOELS
RTP:SA:4016049;SEVINES
RTP:SA:3798499;TIMBAUD
RTP:SA:4035468;TIMBAUD - FELICIE
RTP:SA:5020417;TOUR D'ASNIERES - LAURENT CELY
RTP:SA:4016804;TOUR D'ASNIERES-LAURENT CELY
RTP:SA:4015895;VILLEBOIS-MAREUIL
RTP:SA:4834681;ZAC DE LA BONGARDE
RTP:SA:4016733;ZAC DES LOUVRESSES
RTP:SA:4472615;A GERVAIS - MAIRIE
RTP:SA:4009226;ABBE DERRY
RTP:SA:4009265;ALLEE DES MOULINEAUX
RTP:SA:4472627;ANDRE CHENIER
RTP:SA:4472624;AVENUE DE LA PAIX
RTP:SA:4009262;BAS MEUDON
RTP:SA:4472623;BELVEDERE
RTP:SA:3681790;BOURGAIN - GENERAL GALLIENI
RTP:SA:4009257;CAPITAINE FERBER
RTP:SA:3900440;CHEMIN DES VIGNES
RTP:SA:3901201;CIMETIERE D'ISSY-LES-MOULINEAUX
RTP:SA:4009237;COLLEGE HENRI MATISSE
RTP:SA:4009268;COLLEGE VICTOR HUGO
RTP:SA:1986;CORENTIN-CELTON
RTP:SA:4472619;DEFENSE
RTP:SA:5073991;DEFENSE - EGALITE
RTP:SA:4472621;E DUPLOYE
RTP:SA:4472616;E ZOLA
RTP:SA:4473227;EPINETTES
RTP:SA:4009230;ETIENNE DOLET
RTP:SA:3681837;FERBER-GALLIENI
RTP:SA:3901240;GALLIENI-CAMILLE DESMOULINS
RTP:SA:4472622;GENERAL GUICHARD
RTP:SA:4009239;GENERAL LECLERC - VAUDETARD
RTP:SA:4472614;HORACE VERNET - MAIRIE
RTP:SA:3681801;ILE SAINT GERMAIN
RTP:SA:3901191;ISSY - VAL DE SEINE
RTP:SA:5067571;ISSY - VAL DE SEINE RER
RTP:SA:3908955;ISSY - VAL DE SEINE RER-TRAMWAY
RTP:SA:3681793;ISSY RER
TRN:SA:DUA8739330;ISSY VAL DE SEINE
RTP:SA:3900438;ISSY-LES-MOULINEAUX RER
RTP:SA:5091890;ISSY-RER
RTP:SA:3442573;ISSY-VAL DE SEINE
RTP:SA:4473547;ISSY-VAL DE SEINE RER
RTP:SA:4009258;JACQUES HENRI LARTIGUE-TRAMWAY
RTP:SA:4009386;JACQUES-HENRI LARTIGUE
RTP:SA:4009223;JEAN JAURES-MAIRIE-METRO
RTP:SA:4009259;JEAN-JACQUES ROUSSEAU
RTP:SA:3908960;JULES GUESDE
RTP:SA:3681799;LES MOULINEAUX
RTP:SA:4009267;LES TROIS MOULINS
RTP:SA:5073998;MAIRIE D'ISSY
RTP:SA:4473232;MAIRIE D'ISSY-METRO
RTP:SA:4009272;MAIRIE D'ISSY-METRO
RTP:SA:4009227;MARCEL BURGUN - CARNOT
RTP:SA:4009236;MAURICE HARTMANN
RTP:SA:3681838;MEDIATHEQUE
RTP:SA:4473555;MUSEE
RTP:SA:3901199;PARC HENRI BARBUSSE
RTP:SA:3681834;PAUL BESNARD
RTP:SA:4009266;PIERRE POLI
RTP:SA:3900436;PLACE JOHN FITZGERALD KENNEDY
RTP:SA:3807608;PORTE D'ISSY
RTP:SA:4009235;RENAN - FOUCHER LEPELLETIER
RTP:SA:4472617;ROBESPIERRE
RTP:SA:3681792;ROGER SALENGRO
RTP:SA:4009260;RUE DE LA GARE
RTP:SA:4473294;RUE DU FORT
RTP:SA:4009264;SAINTE EUDOXIE
RTP:SA:4009263;STADE ILE SAINT-GERMAIN
RTP:SA:4473301;VERDI
RTP:SA:3681798;VERDUN - DOCTEUR LOMBARD
RTP:SA:3765187;ANATOLE FRANCE - PAUL VAILLANT-COUTURIER
RTP:SA:2044;ANATOLE-FRANCE
RTP:SA:3765181;BAUDIN
RTP:SA:4118069;CAVE - QUAI MICHELET
RTP:SA:4677626;COLLANGE
RTP:SA:4677655;EIFFEL
RTP:SA:3749976;GARE DE CLICHY - LEVALLOIS
RTP:SA:4009661;LOUISON BOBET
RTP:SA:4016760;MAIRIE DE LEVALLOIS
RTP:SA:3765175;MARJOLIN
RTP:SA:3765188;PARC DE LA PLANCHETTE
RTP:SA:3765183;PARC MATHILDE GIRAULT
RTP:SA:4037366;PICASSO
RTP:SA:3765182;PLACE MARIE-JEANNE BASSOT
RTP:SA:3765184;POMPIDOU
RTP:SA:1802;PONT DE LEVALLOIS-BECON
RTP:SA:3765189;ROUQUIER - RIVAY
RTP:SA:3765173;TREZEL
RTP:SA:3765179;VAILLANT COUTURIER
RTP:SA:3900612;12 FEVRIER 1934
RTP:SA:3619167;ALEXIS MARTIN
RTP:SA:3619169;AUGUSTIN DUMONT
RTP:SA:4473566;BARBUSSE-VEDRINES
RTP:SA:4035247;CLOS MONTHOLON
RTP:SA:3681967;DEPINOY
RTP:SA:3619139;ETIENNE DOLET-METRO
RTP:SA:3442555;GABRIEL PERI - ANDRE COIN
RTP:SA:3681987;GARE DE VANVES - MALAKOFF
RTP:SA:3442557;GARE DE VANVES-MALAKOFF
RTP:SA:3619141;HOCHE
RTP:SA:3681965;HOTEL DE VILLE DE MALAKOFF
RTP:SA:3681971;JOLIOT CURIE
RTP:SA:4473562;LOUIS GIRARD
RTP:SA:3681956;MALAKOFF
RTP:SA:1879;MALAKOFF-PLATEAU DE VANVES
RTP:SA:1880;MALAKOFF-RUE ETIENNE DOLET
RTP:SA:3619168;MAURICE THOREZ
RTP:SA:3681970;PIERRE BROSSOLETTE - AUGUSTIN DUMONT
RTP:SA:3681972;PIERRE BROSSOLETTE - ETIENNE DOLET
RTP:SA:3442551;PIERRE BROSSOLETTE - GABRIEL PERI
RTP:SA:3442553;PIERRE LAROUSSE - CARREFOUR DU 8 MAI 1945
RTP:SA:3682006;ROND-POINT GAGARINE
RTP:SA:3619144;ROND-POINT HENRI BARBUSSE
RTP:SA:3619132;RUE LEGRAND
RTP:SA:4834555;CIMETIERE DE VILLE-D'AVRAY
RTP:SA:4834531;FER ROUGE
RTP:SA:4834526;MAIRIE DE MARNES
RTP:SA:4834554;RUE DE VERSAILLES
RTP:SA:3952694;11-nov
RTP:SA:3901110;ACACIAS
RTP:SA:3901177;AERODROME MORANE
RTP:SA:3901052;AERODROME MORANE
RTP:SA:3877680;AMBROISE PARE
RTP:SA:4473341;ANDRE SCHOCK
RTP:SA:3900211;AVENUE DE LA SYGRIE
RTP:SA:4009122;BORNE SUD
RTP:SA:4009102;CAPUCINS - BEL AIR
RTP:SA:3877657;CARREFOUR DE LA FERME
RTP:SA:3901112;CENTRE COMMERCIAL DU MOULIN
RTP:SA:3877668;CIMETIERE DE TRIVAUX
RTP:SA:4009131;CLAUDE DALSEME
RTP:SA:4009103;COLLEGE - BEL AIR
RTP:SA:4009126;COMMISSARIAT DE POLICE
RTP:SA:3877691;D'ALEMBERT - VERTUGADINS - LYCEE
RTP:SA:3900207;DOCTEUR ROUX
RTP:SA:3877674;EGLISE - AVENUE DE CELLE
RTP:SA:3901100;EGLISE DE MEUDON
RTP:SA:3877673;EGLISE DE MEUDON-LA-FORET
RTP:SA:4009171;EGLISE DE MEUDON
RTP:SA:3901364;ERMITAGE DE VILLEBON
RTP:SA:3900258;EUROPE NORD
RTP:SA:4009101;GARDES - CAPUCINS
RTP:SA:3901089;GARDES - VAUGIRARD
RTP:SA:3901092;GARE DE BELLEVUE
RTP:SA:4009132;GARE DE MEUDON
RTP:SA:4745138;GEORGES MILLANDY
RTP:SA:3901087;GROUPE SCOLAIRE BROSSOLETTE
RTP:SA:4009134;JULES GERARD
RTP:SA:4009117;LARRIS
RTP:SA:3901127;LE LAC
RTP:SA:3901115;LYCEE DE VILLEBON
RTP:SA:4009129;MAISON ROUGE - NOUVELLE POSTE
RTP:SA:4009127;MAISON ROUGE - RUE DE PARIS
RTP:SA:3901090;MEUDON SUR SEINE-TRAMWAY
RTP:SA:4009382;MEUDON SUR-SEINE
TRN:SA:DUA8739308;MEUDON VAL FLEURY
RTP:SA:4009110;OBSERVATOIRE
RTP:SA:4009119;ORPHELINAT
RTP:SA:3877676;PAUL DEMANGE
RTP:SA:4009161;PERE BROTTIER - CHARLES INFROIT
RTP:SA:4009121;PETITE FONTAINE
RTP:SA:3901098;RABELAIS
RTP:SA:4009120;RIVOLI
RTP:SA:3901118;ROSERAIE
RTP:SA:4458755;RUE DES PEUPLIERS
RTP:SA:3877661;SAINT-GERMAIN - JEAN-JAURES
RTP:SA:4009133;SORRIERES
RTP:SA:3877670;TAPIS VERT
RTP:SA:4009111;TERRE NEUVE
RTP:SA:4009107;TOUR
RTP:SA:3877667;TRIVAUX - VERTUGADINS - LYCEE
RTP:SA:4009159;VAL FLEURY RER
RTP:SA:3877659;VIADUC
RTP:SA:4009124;VIGNES - BELGIQUE
RTP:SA:3901005;ZONE INDUSTRIELLE (PASTEUR)
RTP:SA:3449470;AMAURY DUVAL
RTP:SA:3449471;BARBES
RTP:SA:3442603;BOILEAU
RTP:SA:3449475;BUFFALO
RTP:SA:3449484;ESPACE MICHEL COLUCCI
RTP:SA:3442546;GABRIELLE DE GUERCHY
RTP:SA:3449482;GEORGES MESSIER
RTP:SA:3730331;LEON GAMBETTA
RTP:SA:3449473;MAURICE GENEVOIX
RTP:SA:3449481;MOLIERE
RTP:SA:3449479;PLACE DES ETATS-UNIS
RTP:SA:3442549;RADIGUEY
RTP:SA:3449483;RESIDENCE MADELEINE VERDIER
RTP:SA:3449485;SQUARE RENAUDEL
RTP:SA:3449472;VANNE
RTP:SA:3442602;VERDIER
RTP:SA:3442636;VERDIER-REPUBLIQUE
RTP:SA:4025385;AIME CESAIRE
RTP:SA:4023134;ARRAS
RTP:SA:3887635;AUBEPINES
RTP:SA:4024389;BALZAC - ZOLA
RTP:SA:4025234;BENOIT FRACHON
RTP:SA:4024451;BERTHELOT
RTP:SA:4024078;BOULEVARD DE LA SEINE
RTP:SA:4024433;CALVAIRE - MAIRIE ANNEXE
RTP:SA:4025247;CAMILLE DESMOULINS
RTP:SA:4023153;CARRIERS
RTP:SA:4025368;CHAMPS PIERREUX
RTP:SA:4025230;CHEMIN DE L'ILE
RTP:SA:4025253;CIMETIERE DU MONT VALERIEN
RTP:SA:4025096;CIMETIERE NOUVEAU
RTP:SA:3877802;CITE DU VIEUX PONT
RTP:SA:3877789;CLEMENCEAU - SADI CARNOT
RTP:SA:3877784;CRAIOVA
RTP:SA:4025310;DANIEL BECKER
RTP:SA:4024919;DEQUEANT
RTP:SA:4109832;DOCTEUR CHARCOT
RTP:SA:4025353;DROITS DE L'HOMME
RTP:SA:4109865;ECOLE JULES FERRY
RTP:SA:4025258;EGLISE DE NANTERRE
RTP:SA:4024937;ERNEST RENAN
RTP:SA:4023140;ESPLANADE CHARLES DE GAULLE
RTP:SA:4023197;FERNAND LEGER
RTP:SA:4025251;GARCHES
RTP:SA:4024907;HAUTES PATURES
RTP:SA:3887659;HOPITAL DE NANTERRE
RTP:SA:4025290;HOTEL DE VILLE - CITE ADMINISTRATIVE
RTP:SA:3887639;JEAN BAILLET
RTP:SA:4025238;JEAN-BAPTISTE LEBON
RTP:SA:3887668;JOLIOT-CURIE - COURBEVOIE
RTP:SA:4023609;JULES QUENTIN
RTP:SA:3877791;LA SOURCE
RTP:SA:4024080;LANNES
RTP:SA:4024946;LAVOISIER
RTP:SA:4023151;LE CHAT PERCHE
RTP:SA:4023136;LENS
RTP:SA:4024314;LES ALOUETTES
RTP:SA:4023209;LES CHAILLIERS
RTP:SA:4023149;LES CHAMPS PIERREUX
RTP:SA:4025309;LES CHENEVREUX
RTP:SA:4025277;LES DAMADES
RTP:SA:3877785;LES FONTENELLES
RTP:SA:4296818;LES GIBETS
RTP:SA:3877799;LES GOULVENTS
RTP:SA:3887662;LES GRANDS PRES
RTP:SA:4024941;LES GUILLERAIES
RTP:SA:4025311;LES LOUVETIERS
RTP:SA:3887660;LES ORMES
RTP:SA:4024917;LES PAQUERETTES
RTP:SA:4023193;LES ROSIERS
RTP:SA:4025356;LES TERRASSES
RTP:SA:4024319;LES VENETS
RTP:SA:4025278;LIBERATION
RTP:SA:4023975;LIBERTE - PLAIDEURS
RTP:SA:4025276;LUAPS
RTP:SA:3887670;MAIRIE DE NANTERRE
RTP:SA:4023142;MARCEL PAUL
RTP:SA:4025359;MAXIME GORKI
RTP:SA:1829;NANTERRE-PREFECTURE
RTP:SA:1830;NANTERRE-UNIVERSITE
RTP:SA:1831;NANTERRE-VILLE
RTP:SA:3887664;NOEL PONS
RTP:SA:4025244;OMBRAIES
RTP:SA:3887669;PALAIS DES SPORTS
RTP:SA:4024943;PARC DE L'ILE
RTP:SA:4025259;PARC DES ANCIENNES MAIRIES
RTP:SA:4025275;PAUL BERTIN
RTP:SA:4024939;PAUL LESCOP
RTP:SA:4024909;PERIPARC
RTP:SA:4025358;PESARO
RTP:SA:4023191;PESARO-3 FONTANOT
RTP:SA:4023207;PIERRE SERGENT
RTP:SA:3877793;PLACE DE LA BOULE - CLEMENCEAU
RTP:SA:4025239;PLACE DES MARRONNIERS
RTP:SA:3887634;PLACE DES MUGUETS
RTP:SA:4023978;PLAIDEURS - VAILLANT-COUTURIER
RTP:SA:4024320;PLAINCHAMP
RTP:SA:4025289;POLITZER
RTP:SA:4024383;PONT DE BIAIS
RTP:SA:3887637;PONT DE ROUEN
RTP:SA:4024921;PONT DES FONDRIERES
RTP:SA:3887667;PREFECTURE DES HAUTS-DE-SEINE
RTP:SA:4024338;ROCHEGUDE
RTP:SA:4024385;ROUTE DE CHATOU
RTP:SA:4025292;RUE DES AMANDIERS
RTP:SA:4024322;RUE DES ANCIENNES MAIRIES
RTP:SA:4025367;RUE DES ECOLES
RTP:SA:4024911;RUE DES HAUTES PATURES N0 11
RTP:SA:3877801;RUE DU MANS
RTP:SA:3887671;SADI-CARNOT - JOLIOT-CURIE
RTP:SA:4025245;SAINT-CLOUD
RTP:SA:4023160;SAINTE-GENEVIEVE
RTP:SA:3887666;SOUFFLOT
RTP:SA:4025274;SURESNES
RTP:SA:4023168;THEATRE DES AMANDIERS
RTP:SA:4025240;THOMAS LEMAITRE
RTP:SA:3887638;UNIVERSITE PARIS X
RTP:SA:4023132;VEUVE LACROIX
RTP:SA:4024371;VICTOR HUGO - MAIRIE
RTP:SA:4025363;WATFORD
RTP:SA:4025232;ZILINA
RTP:SA:3749730;BAGATELLE
RTP:SA:4023430;BEL OEUIL - BORGHESE
RTP:SA:4023420;BENJAMIN CONSTANT
RTP:SA:4023106;BINEAU - CHATEAU
RTP:SA:3813026;BINEAU - LA SAUSSAYE
RTP:SA:4023437;CARREAU DE NEUILLY
RTP:SA:4023025;CENTRE DES IMPOTS
